establishment_id,establishment_name,treatment_name,treatment_code,amount
99,lakshmimaternity and surgical center,hystrectomy,-,30000.00
99,lakshmimaternity and surgical center,laproscopic sterlization,-,10000.00
99,lakshmimaternity and surgical center,diagnostic dilatation and curettege,-,8000.00
99,lakshmimaternity and surgical center,ceasrean section,-,28000.00
99,lakshmimaternity and surgical center,diagnostic laproscopic,-,10000.00
99,lakshmimaternity and surgical center,myemctomy,-,25000.00
99,lakshmimaternity and surgical center,ectopic suregery,-,28000.00
99,lakshmimaternity and surgical center,incision and drainage,-,8000.00
99,lakshmimaternity and surgical center,MTP,-,8000.00
99,lakshmimaternity and surgical center,dilatation and evacuation,-,7000.00
99,lakshmimaternity and surgical center,laproscopic cholesystemty,-,75000.00
101,ARYA VAIDYA SALA KOTTAKKAL,Sarvanga Dhara,-,2100.00
86,NU Hospitals Private Limited,Artirio vinus fistula,-,65000.00
86,NU Hospitals Private Limited,Cystosopy,-,35000.00
86,NU Hospitals Private Limited,Cystolithotripsy,-,90000.00
86,NU Hospitals Private Limited,Nephectomy Open,-,99000.00
86,NU Hospitals Private Limited,Nephectomy Radical Open,-,99000.00
86,NU Hospitals Private Limited,Cystoscopy and stenting,-,60000.00
86,NU Hospitals Private Limited,Cystoscopy and stenting Bilateral,-,80000.00
86,NU Hospitals Private Limited,Cystoscopy and stent removal,-,38000.00
86,NU Hospitals Private Limited,Cystoscopy and stent removal bilateral,-,42000.00
86,NU Hospitals Private Limited,Circumcision,-,35000.00
86,NU Hospitals Private Limited,Perm Catheter Insertion,-,80000.00
86,NU Hospitals Private Limited,Phyeloplasty Open,-,99000.00
86,NU Hospitals Private Limited,Pyeloplasty Open,-,99000.00
86,NU Hospitals Private Limited,TURP,-,90900.00
86,NU Hospitals Private Limited,BMG Urotheroplasy,-,99999.00
86,NU Hospitals Private Limited,Ureteric Reimplantation Open,-,99999.00
86,NU Hospitals Private Limited,URS Unilateral,-,99999.00
86,NU Hospitals Private Limited,URS Bilateral,-,99000.00
86,NU Hospitals Private Limited,URS Unilateral with Laser,-,99999.00
86,NU Hospitals Private Limited,URS Bilateral with laser,-,99999.00
86,NU Hospitals Private Limited,IJC Plus HD,-,80000.00
86,NU Hospitals Private Limited,Renal Biopsy,-,65000.00
86,NU Hospitals Private Limited,Kidney Biopsy,-,27600.00
86,NU Hospitals Private Limited,IJC,-,27600.00
86,NU Hospitals Private Limited,RIRS Therapeutic Unilateral,-,99999.00
86,NU Hospitals Private Limited,RIRS Theraupetic Bilateral,-,99999.00
86,NU Hospitals Private Limited,RIRS with Laser Unilateral,-,99999.00
86,NU Hospitals Private Limited,RIRS with laser Bilateral,-,99999.00
86,NU Hospitals Private Limited,PCNL Unilteral,-,99999.00
86,NU Hospitals Private Limited,PCNL Bilateral,-,99999.00
86,NU Hospitals Private Limited,Femoral Catherization,-,27600.00
86,NU Hospitals Private Limited,IJC Exchange with Guide Wire,-,19800.00
86,NU Hospitals Private Limited,Peritoneal Dialysis,-,6000.00
86,NU Hospitals Private Limited,CAVHD,-,3600.00
86,NU Hospitals Private Limited,Haemodialysis,-,3050.00
86,NU Hospitals Private Limited,Emergency Dialysis,-,4500.00
86,NU Hospitals Private Limited,First Dialysis,-,8000.00
86,NU Hospitals Private Limited,Transplantation,-,99999.00
86,NU Hospitals Private Limited,IJC USG Guided,-,35650.00
86,NU Hospitals Private Limited,Sled Dialysis,-,6000.00
86,NU Hospitals Private Limited,ICD Insertion,-,12000.00
86,NU Hospitals Private Limited,Haemodialysis with single use dialyzer,-,6000.00
86,NU Hospitals Private Limited,Abdominal Histrectomy,-,55450.00
86,NU Hospitals Private Limited,Abdominal Hysteroctemy with Bilateral Salpingoopherectomy,-,74400.00
86,NU Hospitals Private Limited,Biopsy,-,65000.00
86,NU Hospitals Private Limited,Survical Palipepctomy,-,27600.00
86,NU Hospitals Private Limited,Copprt Removal,-,25000.00
86,NU Hospitals Private Limited,D and C,-,27600.00
86,NU Hospitals Private Limited,Drinage of Piometra,-,12000.00
86,NU Hospitals Private Limited,Endometrial Biopsy,-,27600.00
86,NU Hospitals Private Limited,Exision left Hydrosalpinx RT Fimbrial Cyst Exision,-,55440.00
86,NU Hospitals Private Limited,Hysterotomy and Tubectomy,-,55440.00
86,NU Hospitals Private Limited,Laproscopic Hysterectomy,-,99999.00
86,NU Hospitals Private Limited,Late Pregnency,-,5000.00
86,NU Hospitals Private Limited,Ovarian Cyst Excision Laparoscopic,-,56400.00
86,NU Hospitals Private Limited,Papsmiere,-,15000.00
86,NU Hospitals Private Limited,Pelvic Floor Repair plus Vigenal Hystrectomy,-,74400.00
86,NU Hospitals Private Limited,Tubectomy,-,27600.00
86,NU Hospitals Private Limited,Vaginal Biopsy,-,19800.00
86,NU Hospitals Private Limited,Vaginal Hystrecomy,-,33600.00
86,NU Hospitals Private Limited,Vault Repair,-,55440.00
86,NU Hospitals Private Limited,Cervical Dilation,-,12000.00
86,NU Hospitals Private Limited,Diagnostic Hysteroscopy,-,19800.00
86,NU Hospitals Private Limited,Diagnotic Laparoscopy,-,55440.00
86,NU Hospitals Private Limited,Embroy Transfer,-,6000.00
86,NU Hospitals Private Limited,HSG with Anaesthesia,-,6000.00
86,NU Hospitals Private Limited,Hysteroscopic Currettage,-,27600.00
86,NU Hospitals Private Limited,IUI Under Anaesthesia,-,12000.00
86,NU Hospitals Private Limited,Laprascopic Endometrial Drianage Bilateral,-,54000.00
86,NU Hospitals Private Limited,Laprascopic Endometrial Drianage Unilateral,-,42000.00
86,NU Hospitals Private Limited,Laproxopic Myomectomy,-,54000.00
86,NU Hospitals Private Limited,Laprascopic Mymectomy simple,-,42000.00
86,NU Hospitals Private Limited,LaparoscoicOvarian Cystectomy Bilateral,-,54000.00
86,NU Hospitals Private Limited,Laproscopi OVARIAN Cystectomy Unilateral,-,42000.00
86,NU Hospitals Private Limited,Laproscopy for tubal abortion,-,25200.00
86,NU Hospitals Private Limited,Laproscopy for tubal sterilization,-,33600.00
86,NU Hospitals Private Limited,open hysterectomy,-,25200.00
86,NU Hospitals Private Limited,Open Mymectomcy,-,60000.00
86,NU Hospitals Private Limited,OPU,-,25200.00
86,NU Hospitals Private Limited,Tubal recanalization bilaterial,-,60000.00
86,NU Hospitals Private Limited,Tubal recanalization unilaterial,-,54000.00
103,SIDDHAROODA CLINIC,fluid,-,100.00
103,SIDDHAROODA CLINIC,dressing,-,80.00
102,SUDHA CLINIC,B.P.Checkup,-,20.00
102,SUDHA CLINIC,Dressing- (Minor),-,20.00
102,SUDHA CLINIC,Dressing- (Major),-,80.00
102,SUDHA CLINIC,Injection Charge,-,30.00
102,SUDHA CLINIC,GRBS - Blood Sugar,-,30.00
102,SUDHA CLINIC,Nebulisation Charge,-,30.00
102,SUDHA CLINIC,Home Visit,-,200.00
102,SUDHA CLINIC,Consultation Fee,-,30.00
104,AZAD CLINIC,Neutralization Charges,-,50.00
104,AZAD CLINIC,Home visit,-,200.00
104,AZAD CLINIC,Dressing Charges,-,100.00
105,M/s KEERTHI CLINIC,fluid,-,100.00
105,M/s KEERTHI CLINIC,dressing,-,50.00
106,SIDDHASHREE DIAGNOSTICS,NA,-,0.00
107,MS ENT CENTRE,CONSULTATION,-,400.00
107,MS ENT CENTRE,VOICE THERAPY,-,1000.00
109,V CARE DIAGNOSTIC CENTRE,AS PER CONSULTATION,-,100.00
108,HEALTH BLOOM POLY CLINIC,Annual medical check up,-,2500.00
108,HEALTH BLOOM POLY CLINIC,Health Check women package,-,2000.00
110,KANDAGAL DIAGNOSTIC CENTRE,FIRST AID CHARGES,-,50.00
111,SRI SAI BALAJI DIAGNOSTIC CENTRE,First Aid Charges,-,100.00
112,SAHARA POLYCLINIC,bp,-,50.00
112,SAHARA POLYCLINIC,sugar test,-,50.00
112,SAHARA POLYCLINIC,injection,-,100.00
113,AMRITHA POLYCLINIC AND DIAGNOSTICS,CONSULATION OLNY,-,300.00
114,Nnimma Polyclinic,OPD,-,1000.00
115,SRI VIJAYLAXMI SAIDAPUR HOSPITAL,DRESSING,-,50.00
115,SRI VIJAYLAXMI SAIDAPUR HOSPITAL,FUID,-,200.00
118,SHRI DHANAVANTRI CLINIC,BP CHK,-,50.00
118,SHRI DHANAVANTRI CLINIC,SUGAR TEST,-,50.00
118,SHRI DHANAVANTRI CLINIC,INJECTION,-,50.00
116,FLOSS & GLOSS DENTAL CARE,Dental X-ray (IOPA)*,-,400.00
116,FLOSS & GLOSS DENTAL CARE,GIC Filling: Adult*,-,600.00
116,FLOSS & GLOSS DENTAL CARE,GIC Filling: Pediatric*,-,400.00
116,FLOSS & GLOSS DENTAL CARE,LC Composite: Class II*,-,800.00
116,FLOSS & GLOSS DENTAL CARE,"LC Composite: Class I,III,IV,V*",-,800.00
116,FLOSS & GLOSS DENTAL CARE,Pit & Fissure Sealent*,-,700.00
116,FLOSS & GLOSS DENTAL CARE,Crown: Metal*,-,1800.00
116,FLOSS & GLOSS DENTAL CARE,Crown: Metal-Acrylic facing*,-,2000.00
116,FLOSS & GLOSS DENTAL CARE,Crown: PFM*,-,3000.00
116,FLOSS & GLOSS DENTAL CARE,Crown: Full Ceramic*,-,4000.00
116,FLOSS & GLOSS DENTAL CARE,Crown: Zirconia*,-,6000.00
116,FLOSS & GLOSS DENTAL CARE,Crown: Zirconia (LAVA)*,-,10000.00
116,FLOSS & GLOSS DENTAL CARE,Check-up & Consultation,-,300.00
116,FLOSS & GLOSS DENTAL CARE,Root Canal Treatment: Anterior*,-,2500.00
116,FLOSS & GLOSS DENTAL CARE,Root Canal Treatment: Posterior*,-,3000.00
116,FLOSS & GLOSS DENTAL CARE,Root Canal Treatment: Pediatric*,-,1500.00
116,FLOSS & GLOSS DENTAL CARE,Removal Partial Denture: Single*,-,800.00
116,FLOSS & GLOSS DENTAL CARE,RPD: Additional Tooth*,-,300.00
116,FLOSS & GLOSS DENTAL CARE,RPD: Flexible*,-,2000.00
116,FLOSS & GLOSS DENTAL CARE,RPD: Flexible- Additional Tooth*,-,500.00
116,FLOSS & GLOSS DENTAL CARE,Complete Denture: Regular*,-,8000.00
116,FLOSS & GLOSS DENTAL CARE,Complete Denture: Imported*,-,10000.00
116,FLOSS & GLOSS DENTAL CARE,Complete Denture: FlexibleM*,-,20000.00
116,FLOSS & GLOSS DENTAL CARE,Extraction: Mobile Tooth*,-,400.00
116,FLOSS & GLOSS DENTAL CARE,Extraction: Firm Tooth*,-,800.00
116,FLOSS & GLOSS DENTAL CARE,Extraction: Complicated*,-,1000.00
116,FLOSS & GLOSS DENTAL CARE,Extraction: Root Piece*,-,500.00
116,FLOSS & GLOSS DENTAL CARE,Apisectomy (RCT extra)*,-,1500.00
116,FLOSS & GLOSS DENTAL CARE,Cyst Enucleation (RCT extra)*,-,500.00
116,FLOSS & GLOSS DENTAL CARE,Temporary Filling*,-,500.00
116,FLOSS & GLOSS DENTAL CARE,Recementation: Single tooth*,-,500.00
116,FLOSS & GLOSS DENTAL CARE,Orthodontic T/t: Removable (U & L Arch)*,-,500.00
116,FLOSS & GLOSS DENTAL CARE,Orthodontic T/t: Fixed*,-,20000.00
116,FLOSS & GLOSS DENTAL CARE,Post-Core: Pre-fabricated-Metal (RCT extra)*,-,1500.00
116,FLOSS & GLOSS DENTAL CARE,Post-Core: Fiber Post (FRC) (RCT extra)*,-,2000.00
116,FLOSS & GLOSS DENTAL CARE,Post-Core: Custom made (RCT extra)*,-,2500.00
116,FLOSS & GLOSS DENTAL CARE,Scaling- 1st sitting (app.20min.)*,-,800.00
117,shekar eye hospital a unit of varasiddi hospitals,,-,1500.00
119,MARKANDEYA CHILD CLINIC,Consultation Fee,-,200.00
120,Shri Sai Clinic,Homeopathic Treatment,-,500.00
121,MAHANANDA SPECIALITY CLINIC,Allopathic Treatment,-,10000.00
122,ISHAAN SPINE ORTHOPAEDICS AND TRAUMA HOSPITAL,Consultation,-,600.00
124,SHUBHA CLINIC,No,-,70.00
123,Nagabhushana Hospital,E C G,-,150.00
123,Nagabhushana Hospital,SCANNING,-,500.00
123,Nagabhushana Hospital,X RAY,-,300.00
123,Nagabhushana Hospital,OXYGEN,-,80.00
123,Nagabhushana Hospital,PHOTOTHERAPY,-,50.00
125,GOPALA CLINIC,dressing,-,100.00
125,GOPALA CLINIC,injection,-,100.00
126,CHILDREN CLINIC,Allopathic Treatment Only Consultation,-,300.00
127,SRI RAGHAVENDRA CLINIC,dressing charge,-,150.00
127,SRI RAGHAVENDRA CLINIC,nebulisation,-,60.00
127,SRI RAGHAVENDRA CLINIC,injection,-,50.00
128,BALAJI DIAGNOSTIC LABORATORY,NO TREATMET GIVEN IN LABORATORY,-,0.00
129,VOLVO GROUP INDIA PRIVATE LIMITED OCCUPATIONAL HEALTH CENTER,NA,-,0.00
130,POPULAR HOSPITAL AND MEDICAL STORE,bpchecup,-,200.00
131,DHANVANTARI CLINICAL LABAROTARY,Albumin,-,10.00
131,DHANVANTARI CLINICAL LABAROTARY,sugar,-,20.00
131,DHANVANTARI CLINICAL LABAROTARY,Microtest,-,30.00
131,DHANVANTARI CLINICAL LABAROTARY,Bile Salt and Bile Pigment,-,30.00
131,DHANVANTARI CLINICAL LABAROTARY,Pregnancy Test,-,80.00
132,Anand Clinic & Diagnostic Lab,OPD,-,200.00
133,Chaitra Clinic,,-,0.00
134,R R HEALTH CARE,bp check up,-,50.00
134,R R HEALTH CARE,consultation,-,100.00
134,R R HEALTH CARE,sugar test,-,30.00
134,R R HEALTH CARE,dressing,-,50.00
135,S.K. Diagnostic and Scan center,not applicable,-,0.00
136,DR MOURYA CLINIC,Comedone Extraction,-,200.00
136,DR MOURYA CLINIC,Intra Lesional,-,150.00
136,DR MOURYA CLINIC,Electrocautery,-,700.00
136,DR MOURYA CLINIC,Chemical Peel,-,700.00
136,DR MOURYA CLINIC,Radio Frequency,-,700.00
136,DR MOURYA CLINIC,Platelet Rich Plasma,-,1500.00
136,DR MOURYA CLINIC,Excision,-,1000.00
137,ACQUITY LABS PRIVATE LIMITED,Double Marker TEST,-,2000.00
137,ACQUITY LABS PRIVATE LIMITED,Triple marker Test,-,2300.00
137,ACQUITY LABS PRIVATE LIMITED,Quadruple test,-,2500.00
138,SPANDANA HOSPITAL,Chalazion,-,500.00
138,SPANDANA HOSPITAL,External DCR,-,6000.00
138,SPANDANA HOSPITAL,Small cust Removal,-,300.00
138,SPANDANA HOSPITAL,Foreign body Removal,-,150.00
139,NEXT GEN DNA LAB PVT LTD,BP CHEKAP,-,200.00
140,H K D E T RAJA RAJESHWARI AYURVEDIC MEDICAL COLLEGE AND HOSPITAL,SARVANGA ABHYANGA,-,200.00
140,H K D E T RAJA RAJESHWARI AYURVEDIC MEDICAL COLLEGE AND HOSPITAL,UDVARTANA,-,200.00
140,H K D E T RAJA RAJESHWARI AYURVEDIC MEDICAL COLLEGE AND HOSPITAL,SARVANGA DHARA,-,200.00
140,H K D E T RAJA RAJESHWARI AYURVEDIC MEDICAL COLLEGE AND HOSPITAL,DASHAMULA KAHSHAYA DHAARA,-,150.00
140,H K D E T RAJA RAJESHWARI AYURVEDIC MEDICAL COLLEGE AND HOSPITAL,KATI BASTI,-,150.00
140,H K D E T RAJA RAJESHWARI AYURVEDIC MEDICAL COLLEGE AND HOSPITAL,SHIROPICHU,-,150.00
141,Dr. Afnas Time Two Smile Dental Lounge & Root Canal Centre,Exiractons,-,1000.00
141,Dr. Afnas Time Two Smile Dental Lounge & Root Canal Centre,Implans,-,45000.00
141,Dr. Afnas Time Two Smile Dental Lounge & Root Canal Centre,Crowns,-,8500.00
141,Dr. Afnas Time Two Smile Dental Lounge & Root Canal Centre,Composil reshoration,-,2200.00
141,Dr. Afnas Time Two Smile Dental Lounge & Root Canal Centre,R C T,-,4000.00
142,SHIVANAGA SUPER SPECIALITY DENTAL CLINIC,FILLING CEMENTATION,-,200.00
142,SHIVANAGA SUPER SPECIALITY DENTAL CLINIC,X RAY,-,300.00
142,SHIVANAGA SUPER SPECIALITY DENTAL CLINIC,ROOT CANAL TREATMENT,-,2000.00
142,SHIVANAGA SUPER SPECIALITY DENTAL CLINIC,REMOVABLE PARTIAL DENTURE PER TEETH,-,400.00
142,SHIVANAGA SUPER SPECIALITY DENTAL CLINIC,FIXED PARTIAL DENTURE CERAMIC CROWNS,-,3000.00
142,SHIVANAGA SUPER SPECIALITY DENTAL CLINIC,BLEACHING,-,4000.00
142,SHIVANAGA SUPER SPECIALITY DENTAL CLINIC,SCALING,-,600.00
142,SHIVANAGA SUPER SPECIALITY DENTAL CLINIC,WISDOM TOOTH IMPACTION SURGERIES,-,4000.00
143,JIYA HEALTH CARE,BP CHECK,-,10.00
143,JIYA HEALTH CARE,DRESSING MINOR,-,40.00
143,JIYA HEALTH CARE,DRESSING MAJOR,-,80.00
143,JIYA HEALTH CARE,BANDAGE,-,50.00
143,JIYA HEALTH CARE,NASYAM,-,60.00
143,JIYA HEALTH CARE,LOCALISED ABHYANGAM,-,60.00
143,JIYA HEALTH CARE,NEBULIZATION,-,30.00
144,DEEPAK CLINIC,DRESSING,-,100.00
145,APPIAH PRABHU CLINIC,IV FLUIDS,-,200.00
146,VENKATESHWAR CLINIC,bed charge,-,200.00
146,VENKATESHWAR CLINIC,IV DRIP,-,200.00
147,DESAI HOSPITAL,consultation,-,100.00
147,DESAI HOSPITAL,DRESSING,-,100.00
148,NAMMA HOMEOPATHY UNIT OF NAMMA VAIDYASHALA PVT LTD,TABLET,-,500.00
150,KEDAR HOSPITAL,ECG,-,300.00
151,N.M. HIREMATH CLINIC,BP CHECK UP,-,30.00
152,CHIKISTA DIAGNOSTICS,x ray,-,500.00
153,SHREE HEALTH CENTRE,GENERAL CHECKUP,-,50.00
149,SOMAYAJI HOSPITAL,NORMAL DELIVERY,-,6000.00
149,SOMAYAJI HOSPITAL,LSCS,-,15000.00
149,SOMAYAJI HOSPITAL,APPENDICECTOMY,-,12000.00
149,SOMAYAJI HOSPITAL,CIRCUMCISION,-,4000.00
154,Shree Manjunatha Kids Clinic,Injection IV,-,100.00
154,Shree Manjunatha Kids Clinic,GRBS,-,80.00
154,Shree Manjunatha Kids Clinic,BP Check up,-,50.00
154,Shree Manjunatha Kids Clinic,Observation,-,500.00
154,Shree Manjunatha Kids Clinic,Dressing Samll,-,50.00
154,Shree Manjunatha Kids Clinic,Suturing each,-,100.00
154,Shree Manjunatha Kids Clinic,Nebulization,-,70.00
154,Shree Manjunatha Kids Clinic,Injection IM,-,50.00
154,Shree Manjunatha Kids Clinic,Dressing Big,-,100.00
156,J F CLINICAL LABORATORY,NO TREATMENT IN LABORATORY,-,0.00
155,PATIL SCAN CENTER,ABDOMEN,-,500.00
155,PATIL SCAN CENTER,PREGNANCY,-,500.00
155,PATIL SCAN CENTER,ANOMALY,-,800.00
155,PATIL SCAN CENTER,PREGNACY DOPPLER,-,800.00
157,Swathi Dental Clinic,Restoration,-,800.00
158,SAI VIJAY CT SCAN AND DIAGNOSTIC CENTRE,NA,-,0.00
159,GURUNATHA HEALTH CARE,Modified Katbasti Janubasti,-,275.00
160,MS Clinic Diagnostic and Scan Centre,DRESSING,-,150.00
161,Nishka Healthcare,ECG,-,350.00
161,Nishka Healthcare,BP,-,100.00
161,Nishka Healthcare,SUGAR,-,150.00
161,Nishka Healthcare,DAY C ARE,-,2500.00
161,Nishka Healthcare,BED CHARGES,-,2500.00
162,S B MEDICAL CENTRE,,-,1500.00
162,S B MEDICAL CENTRE,,-,1500.00
162,S B MEDICAL CENTRE,,-,1500.00
162,S B MEDICAL CENTRE,,-,1500.00
162,S B MEDICAL CENTRE,,-,1500.00
163,AAROGYA DIAGNOSTIC CENTRE,AS PER CONSULTATION,-,100.00
164,SRI DURGA CLINIC,Nil,-,0.00
165,AMAR CLINIC,Consultation,-,200.00
166,PUNIT NURSING HOME,NURSING CHARGES,-,300.00
166,PUNIT NURSING HOME,INJECTIONS,-,50.00
166,PUNIT NURSING HOME,NEBULISATION,-,100.00
167,CLINIC,Injection Pricking,-,50.00
167,CLINIC,Blood Pressure checking,-,50.00
167,CLINIC,Bandage,-,100.00
168,CITY MULTISPECIALTY CLINIC,,-,150.00
169,SRI GAVISIDDESHWARA HOSPITAL,VIRAL FEVER,-,1500.00
170,ZAHRA DENTAL CLINIC,orthodontics,-,25000.00
170,ZAHRA DENTAL CLINIC,normal extraction,-,500.00
170,ZAHRA DENTAL CLINIC,surgical extraction,-,3000.00
170,ZAHRA DENTAL CLINIC,gic restoration,-,500.00
170,ZAHRA DENTAL CLINIC,composite restoration,-,1000.00
170,ZAHRA DENTAL CLINIC,scaling supragingival,-,600.00
170,ZAHRA DENTAL CLINIC,scaling subgingival,-,1000.00
170,ZAHRA DENTAL CLINIC,metal crown,-,1500.00
170,ZAHRA DENTAL CLINIC,FULL CERAMIC CROWN,-,2500.00
170,ZAHRA DENTAL CLINIC,ROOT CANAL TREATMENT,-,2000.00
170,ZAHRA DENTAL CLINIC,IMPLANT,-,25000.00
171,HCG CANCER CENTRE KALABURAGI A Unit of Healthcare Global Enterprises Ltd,CANCER OPRATION,-,15000.00
171,HCG CANCER CENTRE KALABURAGI A Unit of Healthcare Global Enterprises Ltd,BLOOD CANCER,-,25000.00
172,Adarsha Clinical Laboratory,na,-,0.00
173,GAGAN CHILDRENS HOSPITAL,Vaccination,-,100.00
174,SANGAMESHWAR CLINIC,TYPAIDE FEVER,-,100.00
174,SANGAMESHWAR CLINIC,BP CHECKUP,-,50.00
175,SAGAR MATERNITY HOME,,-,1200.00
175,SAGAR MATERNITY HOME,,-,1200.00
176,SHANTHI CLINIC,DRESSING,-,20.00
176,SHANTHI CLINIC,SMALL DRESSING,-,20.00
177,Nidaghatta clinic,Panchakarma,-,500.00
178,ALMIGHTY DIAGNOSTICS CENTRE,NOT APPLICABLE,-,1.00
179,My Dentist Centre For Complete Dental & Implant care,RVG,-,300.00
180,SKY MEDICAL CORPORATION,ECG Charges,-,80.00
180,SKY MEDICAL CORPORATION,Dressing Small,-,75.00
180,SKY MEDICAL CORPORATION,BP Checkup,-,50.00
180,SKY MEDICAL CORPORATION,Pricking Charges,-,100.00
181,JANAPRIYA NURSING HOME,BP TEST,-,50.00
181,JANAPRIYA NURSING HOME,SUGAR TEST,-,50.00
181,JANAPRIYA NURSING HOME,INJECTION FEE,-,100.00
181,JANAPRIYA NURSING HOME,NABULIZATION,-,150.00
182,SHRIKIRAN KID CARE CENTRE,NEBULIZATION CHARGES,-,75.00
182,SHRIKIRAN KID CARE CENTRE,OXYGEN THERAPY PER HOUR,-,150.00
182,SHRIKIRAN KID CARE CENTRE,injection im,-,25.00
182,SHRIKIRAN KID CARE CENTRE,injection IV,-,100.00
182,SHRIKIRAN KID CARE CENTRE,wound cleaning and dressing,-,100.00
183,Shri Siddeshwara Clinic,Swarna Prashan,-,100.00
183,Shri Siddeshwara Clinic,Dressing,-,100.00
183,Shri Siddeshwara Clinic,Day care,-,500.00
184,PRAVEEN CLINIC,FEVER,-,90.00
184,PRAVEEN CLINIC,BP CHECKUP,-,30.00
184,PRAVEEN CLINIC,BLOOD SUGAR,-,50.00
185,Dental Care Centre,Fillings,-,1000.00
185,Dental Care Centre,Extraction,-,500.00
185,Dental Care Centre,Impaction,-,3000.00
185,Dental Care Centre,Root Canal Treatment,-,3000.00
185,Dental Care Centre,Crowns,-,3500.00
185,Dental Care Centre,Scaling,-,1500.00
185,Dental Care Centre,Dental Implants,-,25000.00
186,INTEGRA DIAGNOSTICS,INJECTION,-,30.00
187,Sri Renuka Clinic Halageri,Ayurveda,-,150.00
188,DWARAKAMAI SUPER SPECIALTY HOMOEOPTHAIC CLINIC,Homeopathic Treatment,-,300.00
189,Meenakshi Netralaya,Foreign body removal,-,500.00
189,Meenakshi Netralaya,Chalazion I and C,-,2000.00
189,Meenakshi Netralaya,Sics with Rigid IOL,-,8000.00
189,Meenakshi Netralaya,Phaco with Hydrophilic lens,-,15000.00
189,Meenakshi Netralaya,Phaco with Hydrophobic lens,-,25000.00
190,V CARE HEALTH AND EYE CENTRE,no treatment,-,0.00
191,VRUSHABHENDRA CLINIC,CONSERVATIVE,-,300.00
192,PRASHANTI FERTILITY CENTRE,AIH,-,8000.00
192,PRASHANTI FERTILITY CENTRE,AID,-,9000.00
193,GIRISHANTHA ORTHO CARE,x ray,-,350.00
193,GIRISHANTHA ORTHO CARE,PHYSIOTHERAPY,-,50.00
193,GIRISHANTHA ORTHO CARE,IV INJECTIONS,-,350.00
193,GIRISHANTHA ORTHO CARE,IM INJECTIONS,-,50.00
193,GIRISHANTHA ORTHO CARE,DRESSING,-,100.00
193,GIRISHANTHA ORTHO CARE,POP BANDAGE,-,1000.00
193,GIRISHANTHA ORTHO CARE,PU BANDAGE,-,2500.00
193,GIRISHANTHA ORTHO CARE,CLOSE REDUCTION,-,500.00
193,GIRISHANTHA ORTHO CARE,SUTURING,-,500.00
193,GIRISHANTHA ORTHO CARE,SERVICE CHARGES PER DAY,-,100.00
194,SRI SAI CLINIC,BP CHECKUP,-,20.00
194,SRI SAI CLINIC,GRBS,-,50.00
194,SRI SAI CLINIC,PANCHAKARMA PROCEDURE,-,200.00
194,SRI SAI CLINIC,DRESSING,-,100.00
194,SRI SAI CLINIC,NEBULISATION,-,40.00
195,SRI RAGHAVENDRA CLINIC,consultation,-,200.00
77,K.L.E.S.DR.PRABHAKAR KORE HOSPITAL AND MEDICAL RESEARCH CENTRE,,-,1800.00
77,K.L.E.S.DR.PRABHAKAR KORE HOSPITAL AND MEDICAL RESEARCH CENTRE,,-,2700.00
77,K.L.E.S.DR.PRABHAKAR KORE HOSPITAL AND MEDICAL RESEARCH CENTRE,,-,3600.00
77,K.L.E.S.DR.PRABHAKAR KORE HOSPITAL AND MEDICAL RESEARCH CENTRE,,-,4500.00
77,K.L.E.S.DR.PRABHAKAR KORE HOSPITAL AND MEDICAL RESEARCH CENTRE,,-,1800.00
77,K.L.E.S.DR.PRABHAKAR KORE HOSPITAL AND MEDICAL RESEARCH CENTRE,,-,2700.00
77,K.L.E.S.DR.PRABHAKAR KORE HOSPITAL AND MEDICAL RESEARCH CENTRE,,-,3600.00
77,K.L.E.S.DR.PRABHAKAR KORE HOSPITAL AND MEDICAL RESEARCH CENTRE,,-,4500.00
77,K.L.E.S.DR.PRABHAKAR KORE HOSPITAL AND MEDICAL RESEARCH CENTRE,,-,1800.00
77,K.L.E.S.DR.PRABHAKAR KORE HOSPITAL AND MEDICAL RESEARCH CENTRE,,-,2700.00
77,K.L.E.S.DR.PRABHAKAR KORE HOSPITAL AND MEDICAL RESEARCH CENTRE,,-,3600.00
77,K.L.E.S.DR.PRABHAKAR KORE HOSPITAL AND MEDICAL RESEARCH CENTRE,,-,4500.00
77,K.L.E.S.DR.PRABHAKAR KORE HOSPITAL AND MEDICAL RESEARCH CENTRE,,-,1800.00
77,K.L.E.S.DR.PRABHAKAR KORE HOSPITAL AND MEDICAL RESEARCH CENTRE,,-,2700.00
77,K.L.E.S.DR.PRABHAKAR KORE HOSPITAL AND MEDICAL RESEARCH CENTRE,,-,3600.00
77,K.L.E.S.DR.PRABHAKAR KORE HOSPITAL AND MEDICAL RESEARCH CENTRE,,-,4500.00
77,K.L.E.S.DR.PRABHAKAR KORE HOSPITAL AND MEDICAL RESEARCH CENTRE,,-,1800.00
77,K.L.E.S.DR.PRABHAKAR KORE HOSPITAL AND MEDICAL RESEARCH CENTRE,,-,2700.00
77,K.L.E.S.DR.PRABHAKAR KORE HOSPITAL AND MEDICAL RESEARCH CENTRE,,-,3600.00
77,K.L.E.S.DR.PRABHAKAR KORE HOSPITAL AND MEDICAL RESEARCH CENTRE,,-,4500.00
77,K.L.E.S.DR.PRABHAKAR KORE HOSPITAL AND MEDICAL RESEARCH CENTRE,,-,1800.00
